"BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"BFISH_2018_F","SE1806","20181125_210147",3586,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000482",NA,NA,NA,NA
"BFISH_2018_F","SE1806","20181125_213905",9602,8.3556,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000483",NA,NA,NA,NA
"BFISH_2018_F","SE1806","20181125_214744",6623,4.3861,"TORA","Torquigener randalli","Randall's puffer",NA,"non-target","00000484",NA,NA,NA,NA
"BFISH_2018_F","SE1806","20181125_222122",3519,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000485",NA,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_192747",12956,14.6292,"LUSP","Lutjanid","Snapper sp.",NA,"non-target","00000301",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_194300",6461,0.0236,"LUKA","Lutjanus kasmira","Bluestripe snapper",NA,"non-target","00000302",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_194300",10600,5.7722,"CAAM","Carcharhinus amblyrhynchos","Blacktail reef shark",NA,"non-target","00000303",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_194300",16749,14.3125,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000304",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_194331",3488,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000305",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_195452",4187,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000306",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_202326",3255,0.3333,"APVI","Aprion virescens","UKU",NA,"non-target","00000307",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_202326",3380,0.5069,"MEVI","Melichthys vidua","Pinktail triggerfish",NA,"non-target","00000308",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_202326",5343,3.2333,"PERC","Perciformes","Fish",NA,"non-target","00000309",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_202834",4265,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000310",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_203234",2459,0,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000311",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_203234",2636,0.2458,"MEVI","Melichthys vidua","Pinktail triggerfish",NA,"non-target","00000312",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_203234",7765,7.3694,"APVI","Aprion virescens","UKU",NA,"non-target","00000313",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_204335",4006,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000314",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_204443",3299,1.0375,"PERC","Perciformes","Fish",NA,"non-target","00000315",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",3788,0.4944,"APVI","Aprion virescens","UKU",NA,"non-target","00000316",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",3820,0.5389,"APVI","Aprion virescens","UKU",NA,"non-target","00000317",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",3961,0.7347,"MEVI","Melichthys vidua","Pinktail triggerfish",NA,"non-target","00000318",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",4896,2.0333,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000319",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",8355,6.8375,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000320",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_205153",12937,13.2014,"PERC","Perciformes","Fish",NA,"non-target","00000321",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3197,0,"PERC","Perciformes","Fish",NA,"non-target","00000322",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3271,0.1028,"ZACO","Zanclus cornutus","Moorish idol",NA,"non-target","00000323",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3302,0.1458,"MEVI","Melichthys vidua","Pinktail triggerfish",NA,"non-target","00000324",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3548,0.4875,"PAMU","Parupeneus multifasciatus","Manybar goatfish",NA,"non-target","00000325",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3662,0.6458,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000326",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",3870,0.9347,"LUKA","Lutjanus kasmira","Bluestripe snapper",NA,"non-target","00000327",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",6123,4.0639,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000328",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",10337,9.9167,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000329",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_212125",12209,12.5167,"WRAS","Labrid sp.","Wrasse sp.",NA,"non-target","00000330",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_213110",3595,0.7139,"PERC","Perciformes","Fish",NA,"non-target","00000331",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_213110",5712,3.6542,"MEVI","Melichthys vidua","Pinktail triggerfish",NA,"non-target","00000332",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_213110",8517,7.55,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000333",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_214912",3009,0,"PERC","Perciformes","Fish",NA,"non-target","00000334",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_214912",3293,0.3944,"DAMS","Chromis sp.","Damselfish sp.",NA,"non-target","00000335",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_214912",3469,0.6389,"LUKA","Lutjanus kasmira","Bluestripe snapper",NA,"non-target","00000336",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_214912",3615,0.8417,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000337",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_214912",6404,4.7153,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000338",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",6818,1.1708,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000339",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",6853,1.2194,"NAHE","Naso hexacanthus","Sleek unicornfish",NA,"non-target","00000340",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",6868,1.2403,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000341",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",6990,1.4097,"APVI","Aprion virescens","UKU",NA,"non-target","00000342",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",10070,5.6875,"BOAL","Bodianus albotaeniatus","Table boss",NA,"non-target","00000343",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",12749,9.4083,"CORO","Fistularia sp.","Cornetfish sp.",NA,"non-target","00000344",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",13395,10.3056,"DAMS","Chromis sp.","Damselfish sp.",NA,"non-target","00000345",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",15122,12.7042,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000346",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_221633",15786,13.6264,"APAR","Apolemichthys arcuatus","Banded angelfish",NA,"non-target","00000347",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_222918",2690,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000348",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_223525",5789,5.0278,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000349",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_223525",9014,9.5069,"WRAS","Labrid sp.","Wrasse sp.",NA,"non-target","00000350",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_223737",3272,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000351",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_231306",8349,7.3597,"PERC","Perciformes","Fish",NA,"non-target","00000352",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_231306",8828,8.025,"NABR","Naso brevirostris","Spotted unicornfish",NA,"non-target","00000353",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_231306",11452,11.6694,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000354",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_232412",2868,0.0653,"NAUN","Naso unicornis","0",NA,"non-target","00000355",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_232412",9916,9.8542,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000356",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_233808",8503,1.3736,"DAMS","Chromis sp.","Damselfish sp.",NA,"non-target","00000357",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_233808",9017,2.0875,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000358",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_233808",11323,5.2903,"PAMU","Parupeneus multifasciatus","Manybar goatfish",NA,"non-target","00000359",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_233808",12792,7.3306,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000360",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_233808",13283,8.0125,"NAUN","Naso unicornis","0",NA,"non-target","00000361",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_235207",9423,5.8569,"PERC","Perciformes","Fish",NA,"non-target","00000362",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_235207",9470,5.9222,"PERC","Perciformes","Fish",NA,"non-target","00000363",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190919_235207",11440,8.6583,"PRFI","Pristipomoides filamentosus","Opakapaka",12,"MaxN","00000364",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_000435",3064,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000365",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_002006",9019,7.4764,"DASY","Dasyatis sp.","Stingray sp.",NA,"non-target","00000366",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_004527",1694,0,"NONE","No Fish in Drop","NONE",NA,NA,"00000367",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_005754",7090,1.7569,"MORA","Muraenid sp.","Moray sp.",NA,"non-target","00000368",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_005843",4702,0.7708,"SUFR","Sufflamen fraenatum","Bridled Triggerfish",NA,"non-target","00000369",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_010901",3052,0.4292,"LUSP","Lutjanid","Snapper sp.",NA,"possible uku","00000370",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_010901",3862,1.5542,"PERC","Perciformes","Fish",NA,"non-target","00000371",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_010959",3462,0,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000372",2020-05-14,NA,NA,NA
"BFISH_2019_F","SE1906","20190920_010959",3562,0.1389,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000373",2020-05-14,NA,NA,NA
